Date,Census,Tree_Number,Shelter_type,Builder_order,Ara,Hem,Lep,Col,Orth,Hym,Dip,Egg,Gall,Miscellaneous,Leaf Count,Reps,,,,,,,,,
6/4/24,1,T05-01,Tie,Lep,0,0,1,0,0,0,0,0,0,Pupa,2,1,,,,,,,,,
6/4/24,1,T05-02,Fold,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T05-03,Web,Ara,0,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
6/4/24,1,T05-04,Roll,Lep,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/4/24,1,T05-04,Gall,,0,0,0,0,0,0,0,0,60,All but 1 witch hats,NA,NA,,,,,,,,,
6/4/24,1,T05-04,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T05-04,Web,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T05-05,Roll,Lep,0,0,0,0,0,0,0,0,0,,1,3,,,,,,,,,
6/4/24,1,T05-05,Curl,Unk,0,0,0,1,0,0,0,0,0,Larva,1,1,,,,,,,,,
6/4/24,1,T05-05,Curl,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T05-05,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,3,,,,,,,,,
6/4/24,1,T05-05,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,4,,,,,,,,,
6/4/24,1,T05-05,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,2,,,,,,,,,
6/4/24,1,T05-05,Web,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T05-05,Gall,,0,0,0,0,0,0,0,0,115,Witch hats 115,NA,NA,,,,,,,,,
6/4/24,1,T05-05,Web,Ara,5,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/4/24,1,T05-05,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,4,,,,,,,,,
6/4/24,1,T05-06,Curl,,0,0,0,0,0,0,0,0,0,,1,10,,,,,,,,,
6/4/24,1,T05-06,Web,Ara,0,0,0,0,0,0,0,0,0,In one of the curls,1,2,,,,,,,,,
6/4/24,1,T05-06,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/4/24,1,T05-06,Fold,Lep,0,0,0,0,0,0,0,0,0,Leaf fell off,1,1,,,,,,,,,
6/4/24,1,T05-07,Roll,Lep,0,0,0,0,0,0,0,0,0,,1,7,,,,,,,,,
6/4/24,1,T05-07,Roll,Lep,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T05-07,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,2,,,,,,,,,
6/4/24,1,T05-07,Gall,,0,0,0,0,0,0,0,0,5,Witch hats 5,NA,NA,,,,,,,,,
6/4/24,1,T05-07,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T05-08,Gall,,0,0,0,0,0,0,0,0,262,Most small bumps a few big,NA,NA,,,,,,,,,
6/4/24,1,T05-09,Tie,Unk,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/4/24,1,T05-09,Gall,,0,0,0,0,0,0,0,0,6,Bumps 6,NA,NA,,,,,,,,,
6/4/24,1,T05-10,Gall,,0,0,0,0,0,0,0,0,2,Witch hats 2,NA,NA,,,,,,,,,
6/4/24,1,T05-11,Fold,Ara,0,0,0,1,0,0,0,0,0,Proabably Ara. Adult,1,1,,,,,,,,,
6/4/24,1,T05-11,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T05-11,Web,Ara,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/4/24,1,T05-11,Roll,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T05-11,Gall,,0,0,0,0,0,0,0,0,312,Fuzzies iNat,NA,NA,,,,,,,,,
6/4/24,1,T05-11,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/4/24,1,T05-12,Web,Ara,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
6/4/24,1,T05-12,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/4/24,1,T05-12,Curl,,0,0,0,0,0,0,0,0,0,,1,3,,,,,,,,,
6/4/24,1,T05-12,Gall,,0,0,0,0,0,0,0,0,7,Paws iNat,NA,NA,,,,,,,,,
6/4/24,1,T05-13,Web,Lep,0,1,0,0,0,0,0,0,0,Probably Lep,2,1,,,,,,,,,
6/4/24,1,T05-13,Gall,,0,0,0,0,0,0,0,0,4,Bumps - slightly oblong,NA,NA,,,,,,,,,
6/4/24,1,T05-14,Curl,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T05-14,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T05-14,Tie,Lep,0,0,0,0,0,0,0,0,0,1 dead leaf,2,1,,,,,,,,,
6/4/24,1,T05-14,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/4/24,1,T05-14,Gall,,0,0,0,0,0,0,0,0,1,Protruding vein gall iNat,NA,NA,,,,,,,,,
6/4/24,1,T05-15,Gall,,0,0,0,0,0,0,0,0,1,Pinch gall,NA,NA,,,,,,,,,
6/4/24,1,T05-15,Web,Ara,2,0,0,0,0,0,0,0,0,On twigs,0,1,,,,,,,,,
6/4/24,1,T05-16,Web,Ara,1,0,0,0,0,0,0,0,0,On twigs,0,1,,,,,,,,,
6/4/24,1,T05-16,Gall,,0,0,0,0,0,0,0,0,33,Bumps 11 (iNat) Orange 21 Purple 1,NA,NA,,,,,,,,,
6/4/24,1,T05-17,Gall,,0,0,0,0,0,0,0,0,525,iNat,NA,NA,,,,,,,,,
6/4/24,1,T05-19,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twig,4,1,,,,,,,,,
6/4/24,1,T05-19,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T05-19,Gall,,0,0,0,0,0,0,0,0,1,Orange 1,NA,NA,,,,,,,,,
6/4/24,1,T05-19,Web,Ara,2,0,0,0,0,0,0,0,0,,8,1,,,,,,,,,
6/5/24,1,T10-07,Roll,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/5/24,1,T10-07,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/5/24,1,T10-07,Gall,,0,0,0,0,0,0,0,0,21,Witch hats 21,NA,NA,,,,,,,,,
6/5/24,1,T12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
6/5/24,1,T12-02,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/5/24,1,T12-02,Gall,,0,0,0,0,0,0,0,0,4,Witch hats 4,NA,NA,,,,,,,,,
6/5/24,1,T12-03,Web,Ara,0,0,0,0,0,0,0,0,0,,4,2,,,,,,,,,
6/5/24,1,T12-03,Fold,Lep,0,1,1,0,0,0,0,0,0,Lep pupa,1,1,,,,,,,,,
6/5/24,1,T12-03,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/5/24,1,T12-03,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/5/24,1,T12-03,Web,Ara,0,0,0,0,0,0,0,0,0,,1,3,,,,,,,,,
6/5/24,1,T12-03,Roll,Lep,0,0,0,0,0,0,0,0,0,,1,3,,,,,,,,,
6/5/24,1,T12-03,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/5/24,1,T12-03,Fold,Lep,0,0,0,0,0,0,0,0,0,Empty parasitiod wasp cocoon ,1,1,,,,,,,,,
6/5/24,1,T12-03,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/5/24,1,T12-03,Tie,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/5/24,1,T12-03,Web,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/5/24,1,T12-03,Gall,,0,0,0,0,0,0,0,0,48,Witch hats 48,NA,NA,,,,,,,,,
6/5/24,1,T12-04,Roll,Lep,0,0,0,0,0,0,0,0,0,,1,14,,,,,,,,,
6/5/24,1,T12-04,Web,Ara,0,0,0,0,0,0,0,1,0,Spider egg sac between twigs ,0,1,,,,,,,,,
6/5/24,1,T12-04,Tie,Lep,0,0,0,0,0,1,0,0,0,Parasitiod pupa,2,1,,,,,,,,,
6/5/24,1,T12-04,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,4,,,,,,,,,
6/5/24,1,T12-04,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,0,,,,,,,,,
6/5/24,1,T12-04,Gall,,0,0,0,0,0,0,0,0,14,Witch hats 14,NA,NA,,,,,,,,,
6/5/24,1,T12-05,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/5/24,1,T12-05,Web,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/5/24,1,T12-05,Gall,,0,0,0,0,0,0,0,0,181,Orange 179 Long Pleat 1 Bump 1,NA,NA,,,,,,,,,
6/5/24,1,T12-05,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/5/24,1,T12-05,Fold,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/5/24,1,T12-06,Fold,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/5/24,1,T12-06,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/5/24,1,T12-06,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/5/24,1,T12-06,Gall,,0,0,0,0,0,0,0,0,50,Orange 50,NA,NA,,,,,,,,,
6/5/24,1,T11-01,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/5/24,1,T11-01,Gall,,0,0,0,0,0,0,0,0,1,Long 1,NA,NA,,,,,,,,,
6/5/24,1,T11-01,Fold,Unk,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/5/24,1,T11-01,Web,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/5/24,1,T11-01,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,3,,,,,,,,,
6/5/24,1,T11-01,Web,Ara,0,0,0,0,0,0,0,0,0,Shed spider skin,1,1,,,,,,,,,
6/5/24,1,T11-01,Gall,,0,0,0,0,0,0,0,0,95,Orange 87 Tiny Dots 6 Sea urchin 1 Long 1,NA,NA,,,,,,,,,
6/3/24,1,T04-14,Web,Lep,0,0,0,0,0,0,0,0,0,On twig,0,1,,,,,,,,,
6/3/24,1,T04-14,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/3/24,1,T04-14,Tie,Lep,0,0,0,0,0,0,0,0,0,Empty,2,1,,,,,,,,,
6/3/24,1,T04-14,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/3/24,1,T04-14,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
6/3/24,1,T04-14,Roll,Lep,0,0,0,0,0,0,0,0,0,Empty,1,7,,,,,,,,,
6/3/24,1,T04-14,Web,Ara,0,0,0,0,0,0,0,0,0,Spider shed inside,1,1,,,,,,,,,
6/3/24,1,T04-14,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
6/3/24,1,T04-14,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/3/24,1,T04-14,Web,Ara,0,0,0,0,0,0,0,0,0,Made the leaf tie,1,2,,,,,,,,,
6/3/24,1,T04-14,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/3/24,1,T04-14,Roll,Lep,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/3/24,1,T04-14,Gall,,0,0,0,0,0,0,0,0,123,Witch hats 123,NA,NA,,,,,,,,,
6/3/24,1,T04-15,Fold,Lep,0,0,1,0,0,0,0,0,0,Pupa,1,1,,,,,,,,,
6/3/24,1,T04-15,Fold,Lep,0,0,0,0,0,0,0,0,0,Empty,1,1,,,,,,,,,
6/3/24,1,T04-15,Gall,,0,0,0,0,0,0,0,0,41,Bumps 41,NA,NA,,,,,,,,,
6/4/24,1,T06-06,Fold,Hem,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T06-06,Web,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T06-06,Web,Ara,1,0,0,0,0,0,0,0,0,In a curl,1,1,,,,,,,,,
6/4/24,1,T06-06,Gall,,0,0,0,0,0,0,0,0,590,Fuzzy 590,NA,NA,,,,,,,,,
6/4/24,1,T06-06,Curl,Hem,0,6,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T06-10,Curl,Hem,0,0,0,0,0,0,0,0,0,Probably hem,1,1,,,,,,,,,
6/4/24,1,T06-10,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T06-10,Web,Ara,0,0,0,0,0,0,0,0,0,Probably ara,1,1,,,,,,,,,
6/4/24,1,T06-10,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T06-10,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T06-07,Gall,,0,0,0,0,0,0,0,0,1,Pinch 1 ,NA,NA,,,,,,,,,
6/4/24,1,T06-07,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T06-08,Web,Unk,0,0,0,0,0,0,0,0,0,,2,2,,,,,,,,,
6/4/24,1,T06-08,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/4/24,1,T06-08,Fold,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T06-08,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/4/24,1,T06-08,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T06-08,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T06-08,Web,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T06-08,Gall,,0,0,0,0,0,0,0,0,15,Witch hats 15,NA,NA,,,,,,,,,
6/4/24,1,T07-02,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twigs,3,1,,,,,,,,,
6/4/24,1,T07-03,Roll,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T07-03,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/4/24,1,T07-03,Web,Ara,0,0,0,0,0,0,0,1,0,Spider egg sac on twigs,0,1,,,,,,,,,
6/4/24,1,T07-03,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T07-03,Fold,Lep,0,0,0,0,0,0,0,0,0,Probably lep,1,1,,,,,,,,,
6/4/24,1,T07-04,Web,Ara,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/4/24,1,T07-04,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T07-04,Tie,Lep,0,0,1,0,0,0,0,0,0,Pupa,2,1,,,,,,,,,
6/4/24,1,T07-04,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/4/24,1,T07-05,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,2,,,,,,,,,
6/4/24,1,T07-05,Web,Ara,0,0,0,0,0,0,0,0,0,On twigs,0,1,,,,,,,,,
6/4/24,1,T07-05,Web,Ara,0,0,0,0,0,0,0,0,0,Shed spider skin. Between leaf and twig,1,1,,,,,,,,,
6/4/24,1,T07-05,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,2,,,,,,,,,
6/4/24,1,T07-05,Roll,Lep,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/4/24,1,T07-05,Web,Ara,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/4/24,1,T07-05,Web,Ara,0,0,0,0,0,0,0,1,0,Egg sac,2,1,,,,,,,,,
6/4/24,1,T07-05,Tie,Unk,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/4/24,1,T07-05,Gall,,0,0,0,0,0,0,0,0,71,Witch hats 71,NA,NA,,,,,,,,,
6/4/24,1,T07-05,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/6/24,1,T06-01,Web,Ara,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
6/6/24,1,T06-01,Curl,,0,0,0,0,0,0,0,0,0,,1,34,,,,,,,,,
6/6/24,1,T06-01,Tie,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/6/24,1,T06-01,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/6/24,1,T06-01,Fold,Ara,0,0,0,0,0,0,0,0,0,Probably ara,1,1,,,,,,,,,
6/6/24,1,T06-01,Web,Ara,0,0,0,0,0,0,0,0,0,Spider shed. Web in 1 leaf curl,1,1,,,,,,,,,
6/6/24,1,T06-01,Gall,,0,0,0,0,0,0,0,0,132,Bumps 127 Pinch 2 Orange 3,NA,NA,,,,,,,,,
6/6/24,1,T06-01,Web,Unk,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/6/24,1,T06-01,Web,Ara,0,0,0,0,0,0,0,0,0,In a leaf curl,1,2,,,,,,,,,
6/6/24,1,T06-01,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/6/24,1,T06-02,Curl,Hem,0,1,0,0,0,0,0,0,0,Not an aphid - heteroptera,NA,NA,,,,,,,,,
6/6/24,1,T06-02,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,10,,,,,,,,,
6/6/24,1,T06-02,Curl,Hem,0,8,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/6/24,1,T06-02,Curl,Hem,0,3,0,0,0,0,0,0,0,,1,3,,,,,,,,,
6/6/24,1,T06-02,Curl,Hem,0,1,0,0,0,0,0,0,0,,1,5,,,,,,,,,
6/6/24,1,T06-02,Curl,Hem,0,6,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/6/24,1,T06-02,Curl,Hem,0,4,0,0,0,0,0,0,0,,1,3,,,,,,,,,
6/6/24,1,T06-02,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/6/24,1,T06-02,Curl,Hem,0,2,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/6/24,1,T06-02,Curl,Hem,0,1,0,0,0,0,0,0,0,Black and white non-aphid,1,2,,,,,,,,,
6/6/24,1,T06-02,Fold,Ara,0,0,0,0,0,0,0,0,0,Disassembled crane fly on leaf outside,1,1,,,,,,,,,
6/6/24,1,T06-02,Web,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/6/24,1,T06-02,Web,Unk,0,0,0,0,0,0,0,0,0,Leaf to twig,1,2,,,,,,,,,
6/6/24,1,T06-02,Web,Unk,0,0,0,0,0,0,0,0,0,Including a twig and seedhead,2,1,,,,,,,,,
6/6/24,1,T06-02,Web,Unk,0,1,0,0,0,0,0,0,0,Green heteroptera nymph. Next to a leaf curl,1,1,,,,,,,,,
6/6/24,1,T06-02,Tie,Unk,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/6/24,1,T06-02,Curl,Hem,0,1,0,0,0,0,0,0,0,Tiny non-aphid ,1,1,,,,,,,,,
6/6/24,1,T06-02,Web,Unk,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/6/24,1,T06-02,Curl,Hem,0,5,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/6/24,1,T06-02,Gall,,0,0,0,0,0,0,0,0,335,Nearly flat fuzzy ones,NA,NA,,,,,,,,,
6/6/24,1,T06-04,Tie,Ara,0,0,0,0,0,0,0,0,0,Probably ara,2,1,,,,,,,,,
6/6/24,1,T06-04,Web,Ara,0,1,0,0,0,0,0,0,0,Hopper,3,1,,,,,,,,,
6/6/24,1,T06-04,Gall,,0,0,0,0,0,0,0,0,3,Orange 1 Pinch 1 Bump 1,NA,NA,,,,,,,,,
6/6/24,1,T06-04,Tie,Ara,0,0,0,0,0,0,0,0,0,1 tiny reddish insect not ID'd,2,1,,,,,,,,,
6/6/24,1,T06-06,Fold,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/6/24,1,T06-06,Curl,Hem,0,1,0,0,0,0,0,0,0,,1,3,,,,,,,,,
6/6/24,1,T06-06,Curl,Hem,0,0,0,0,0,0,0,0,0,2 on the same leaf,1,11,,,,,,,,,
6/6/24,1,T06-06,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/6/24,1,T06-06,Curl,Hem,0,3,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/6/24,1,T06-06,Web,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/6/24,1,T06-06,Tie,Unk,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/6/24,1,T06-06,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/6/24,1,T06-06,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/6/24,1,T06-06,Web,Ara,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
6/3/24,1,T03-06,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/3/24,1,T03-06,Web,Lep,0,0,0,0,0,0,0,0,0,,5,1,,,,,,,,,
6/3/24,1,T03-06,Web,Lep,0,0,0,0,0,0,0,0,0,,3,2,,,,,,,,,
6/3/24,1,T03-05,Gall,,0,0,0,0,0,0,0,0,118,Little bumps 117 Fuzzy 1,NA,NA,,,,,,,,,
6/3/24,1,T03-07,Gall,,0,0,0,0,0,0,0,0,1,Red fuzzy 1,NA,NA,,,,,,,,,
6/3/24,1,T03-08,Fold,Ara,0,0,0,0,0,0,0,1,0,Spider egg sac,1,1,,,,,,,,,
6/3/24,1,T03-08,Web,Ara,0,0,0,0,0,0,0,1,0,Spider egg sac,1,1,,,,,,,,,
6/3/24,1,T03-08,Gall,,0,0,0,0,0,0,0,0,6,Red/pink fuzzies 6 ,NA,NA,,,,,,,,,
6/3/24,1,T03-09,Web,Ara,1,0,0,0,0,0,0,0,0,Spider web,3,1,,,,,,,,,
6/3/24,1,T03-09,Web,Ara,0,6,0,0,0,0,0,0,0,Spider web,1,1,,,,,,,,,
6/3/24,1,T03-09,Gall,,0,0,0,0,0,0,0,0,3,Fuzzy 3,NA,NA,,,,,,,,,
6/3/24,1,T03-10,Web,Ara,0,0,0,0,0,0,0,0,0,"Trapped fly, spider web",1,1,,,,,,,,,
6/3/24,1,T03-10,Web,Ara,0,0,0,0,0,0,0,0,0,Spider web,1,1,,,,,,,,,
6/3/24,1,T03-10,Gall,,0,0,0,0,0,0,0,0,33,Bumps 33,NA,NA,,,,,,,,,
6/3/24,1,T03-11,Gall,,0,0,0,0,0,0,0,0,10,Fuzzy 3 Pinch 6 Bumps 1,NA,NA,,,,,,,,,
6/3/24,1,T04-01,Fold,Lep,0,0,0,0,0,0,0,0,0,Empty,1,2,,,,,,,,,
6/3/24,1,T04-01,Web,Ara,0,0,0,0,0,0,0,0,0,Spider web on twigs,0,1,,,,,,,,,
6/3/24,1,T04-01,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/3/24,1,T04-03,Roll,Lep,0,0,0,0,0,0,0,0,0,Empty,1,2,,,,,,,,,
6/3/24,1,T04-03,Gall,,0,0,0,0,0,0,0,0,26,Witch hats 26,NA,NA,,,,,,,,,
6/3/24,1,T04-03,Tie,Lep,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
6/3/24,1,T04-03,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
6/3/24,1,T04-03,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,2,,,,,,,,,
6/3/24,1,T04-03,Fold,Lep,0,0,0,0,0,0,0,0,0,Empty,1,4,,,,,,,,,
6/3/24,1,T04-04,Tie,Lep,0,0,0,0,0,0,0,0,0,Empty,2,4,,,,,,,,,
6/3/24,1,T04-04,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/3/24,1,T04-05,Roll,Lep,0,0,0,0,0,0,0,0,0,Empty,1,1,,,,,,,,,
6/3/24,1,T04-05,Fold,Lep,0,0,0,0,0,0,0,0,0,Empty,1,1,,,,,,,,,
6/3/24,1,T04-05,Web,Lep,0,0,0,0,0,0,0,0,0,Empty,2,1,,,,,,,,,
6/3/24,1,T04-06,Fold,Lep,0,0,0,0,0,0,0,0,0,Empty,1,4,,,,,,,,,
6/3/24,1,T04-06,Web,Lep,0,0,0,0,0,0,0,0,0,"Empty, left broken",3,1,,,,,,,,,
6/3/24,1,T04-07,Web,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
6/3/24,1,T04-07,Gall,,0,0,0,0,0,0,0,0,2,,NA,NA,,,,,,,,,
6/3/24,1,T04-07,Fold,Lep,0,0,0,0,0,0,0,0,0,Empty,1,1,,,,,,,,,
6/3/24,1,T04-07,Web,Unk,0,0,0,0,0,0,0,0,0,Empty,1,1,,,,,,,,,
6/3/24,1,T04-08,Web,Lep,0,0,0,0,0,1,0,0,0,1 hym sawfly larva. Partial fold,1,1,,,,,,,,,
6/3/24,1,T04-08,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/3/24,1,T04-09,Web,Lep,0,0,0,0,0,0,0,0,0,Empty,1,1,,,,,,,,,
6/3/24,1,T04-08,Web,Lep,0,0,0,0,0,0,0,0,0,Empty,1,1,,,,,,,,,
6/3/24,1,T04-09,Gall,,0,0,0,0,0,0,0,0,15,Witch hats 14 Pinch 1,NA,NA,,,,,,,,,
6/3/24,1,T04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
6/3/24,1,T04-12,Gall,,0,0,0,0,0,0,0,0,1,Vein pinch 1,NA,NA,,,,,,,,,
6/3/24,1,T04-20,Web,Lep,0,0,0,0,0,0,0,0,0,Empty,1,2,,,,,,,,,
6/3/24,1,T04-20,Gall,,0,0,0,0,0,0,0,0,111,Pinch 111,NA,NA,,,,,,,,,
6/3/24,1,T04-20,Web,Ara,1,0,0,0,0,0,0,0,0,,5,1,,,,,,,,,
6/3/24,1,T04-20,Web,Ara,1,0,0,0,0,0,0,0,0,,6,1,,,,,,,,,
6/3/24,1,T04-13,Curl,Hem,0,0,0,0,0,0,0,0,0,Empty,1,3,,,,,,,,,
6/3/24,1,T04-13,Web,Ara,1,0,0,0,0,0,0,0,0,On stem,0,1,,,,,,,,,
6/3/24,1,T04-13,Gall,,0,0,0,0,0,0,0,0,1,,NA,NA,,,,,,,,,
6/3/24,1,T02-07,Web,Lep,0,0,1,0,0,0,0,0,0,"Acrobasis, caterpillar dead",1,1,,,,,,,,,
6/3/24,1,T02-07,Web,Lep,0,0,1,0,0,0,0,0,0,Acrobasis in tube?,4,1,,,,,,,,,
